customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00218,Female,1,Yes,No,20,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card (automatic),40.46,5100.32,Yes
C00219,Male,0,No,Yes,29,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,35.98,3383.95,No
C00220,Male,1,Yes,No,10,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,91.71,7672.63,No
C00221,Male,0,Yes,No,21,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,113.51,3951.41,No
C00222,Female,0,Yes,No,56,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),56.48,4288.62,No
C00223,Female,0,No,Yes,2,Yes,No phone service,No,Yes,No,Month-to-month,No,Mailed check,22.91,7891.37,No
C00224,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),89.89,4272.92,No
C00225,Female,0,No,No,44,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),71.82,4275.81,No
C00226,Male,0,No,No,35,Yes,No phone service,Fiber optic,No,Yes,One year,No,Credit card (automatic),90.36,3098.35,No
C00227,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,82.79,6043.71,No
C00228,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),108.54,3344.88,Yes
C00229,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,32.04,5008.15,No
C00230,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,One year,No,Bank transfer (automatic),34.92,3812.81,No
C00231,Female,0,Yes,No,49,Yes,No phone service,No,Yes,No,One year,No,Bank transfer (automatic),52.16,4502.81,No
C00232,Female,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.14,7032.85,No
C00233,Female,1,No,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),110.57,3527.28,Yes
C00234,Female,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,One year,Yes,Electronic check,108.7,1969.52,No
C00235,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),105.19,4855.46,No
C00236,Female,1,No,No,66,Yes,Yes,No,No internet service,No,Two year,No,Credit card (automatic),40.25,7969.95,No
C00237,Female,0,Yes,No,10,Yes,No,No,No,No,Two year,No,Credit card (automatic),90.97,5897.82,No
C00238,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,56.35,2633.54,Yes
C00239,Female,0,Yes,Yes,25,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),111.12,8186.11,No
C00240,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,Two year,No,Credit card (automatic),39.45,2924.92,No
C00241,Male,0,No,Yes,13,No,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),32.13,8357.96,Yes
C00242,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,102.24,1646.46,No
C00243,Male,0,No,No,9,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,89.69,8497.03,Yes
C00244,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card (automatic),100.14,661.83,No
C00245,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,33.79,6067.7,Yes
C00246,Male,0,Yes,Yes,9,No,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,106.48,6298.43,No
C00247,Male,0,Yes,No,25,No,No phone service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),85.76,5782.15,Yes
C00248,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,83.16,6613.66,No
C00249,Male,0,No,Yes,43,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.26,4020.09,No
C00250,Female,0,No,No,61,No,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),94.49,476.99,No
C00251,Male,0,No,Yes,8,Yes,No phone service,DSL,No internet service,No,One year,No,Electronic check,59.56,3052.46,Yes
C00252,Female,0,No,Yes,70,No,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.28,5466.11,Yes
C00253,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),71.93,5499.47,No
C00254,Male,1,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Electronic check,92.81,1673.63,Yes
C00255,Male,0,No,Yes,59,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.36,2163.99,Yes
C00256,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.4,4146.17,No
C00257,Female,1,Yes,No,28,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.65,6198.07,Yes
C00258,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Credit card (automatic),44.97,7251.43,Yes
C00259,Male,0,Yes,Yes,34,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,34.99,751.56,No
C00260,Male,0,No,No,42,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),106.94,7869.11,Yes
C00261,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Two year,No,Electronic check,34.09,7887.02,No
C00262,Male,0,Yes,No,19,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),52.41,85.29,No
C00263,Male,0,No,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.84,4313.37,Yes
C00264,Male,0,No,No,41,Yes,No phone service,Fiber optic,No,No internet service,One year,No,Electronic check,65.61,4998.16,Yes
C00265,Female,1,No,Yes,69,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),54.13,4714.6,No
C00266,Female,0,Yes,No,15,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Mailed check,109.25,5240.98,No
C00267,Female,0,Yes,No,68,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,83.86,4287.43,No
C00268,Male,0,No,No,52,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.95,2510.07,No
C00269,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,53.77,829.76,No
C00270,Female,0,Yes,No,50,No,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,68.3,1785.47,No
C00271,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.37,6296.84,No
C00272,Female,0,No,No,32,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),110.66,2062.7,Yes
C00273,Female,0,No,Yes,14,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Mailed check,40.33,7055.6,No
C00274,Male,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),87.76,3440.39,Yes
C00275,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,95.77,3533.58,No
C00276,Male,0,Yes,No,62,Yes,No phone service,No,No,No,Month-to-month,No,Mailed check,100.74,7384.61,No
C00277,Female,0,Yes,No,4,Yes,No,DSL,No internet service,No,One year,No,Credit card (automatic),34.56,1835.6,No
C00278,Male,0,No,No,51,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card (automatic),71.67,1626.35,No
C00279,Female,0,No,No,15,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.37,8376.22,Yes
C00280,Female,0,Yes,No,37,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),98.48,4603.41,Yes
C00281,Female,1,Yes,No,52,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,66.65,1634.0,No
C00282,Female,1,No,No,52,No,Yes,No,No,Yes,Two year,No,Mailed check,33.85,1424.36,No
C00283,Male,0,Yes,No,45,Yes,No,No,Yes,Yes,One year,No,Electronic check,89.87,7326.64,No
C00284,Female,1,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Credit card (automatic),51.12,5105.89,No
C00285,Male,0,Yes,Yes,58,Yes,No phone service,No,No,No,Month-to-month,No,Credit card (automatic),29.45,993.75,No
C00286,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Two year,No,Mailed check,64.11,7540.75,No
C00287,Male,0,Yes,Yes,8,Yes,No,DSL,No,Yes,One year,No,Mailed check,41.52,3783.2,No
C00288,Male,1,Yes,No,25,Yes,No phone service,DSL,No internet service,No internet service,One year,Yes,Mailed check,113.02,8409.73,No
C00289,Female,1,No,Yes,2,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Mailed check,54.14,2407.89,No
C00290,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,One year,No,Mailed check,75.25,4503.43,No
C00291,Male,1,Yes,Yes,4,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Credit card (automatic),112.84,1486.24,No
C00292,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,57.37,3747.59,Yes
C00293,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Bank transfer (automatic),53.81,1515.39,No
C00294,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,34.24,2623.93,No
C00295,Female,0,Yes,No,62,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,111.83,2307.0,No
C00296,Female,0,Yes,No,24,Yes,Yes,DSL,No internet service,No,One year,No,Bank transfer (automatic),98.07,2419.2,No
C00297,Male,0,No,No,43,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Mailed check,40.1,8244.07,No
C00298,Male,1,No,Yes,24,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),51.27,344.1,No
C00299,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),109.49,4232.38,No
C00300,Male,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.73,5355.26,No
C00301,Male,1,No,No,42,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),73.63,5622.58,No
C00302,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),82.81,6418.06,Yes
C00303,Female,1,Yes,No,18,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,94.22,6472.51,No
C00304,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),111.93,8122.58,No
C00305,Male,1,Yes,No,19,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),98.22,6427.58,No
C00306,Female,0,Yes,No,10,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,111.45,7004.53,No
C00307,Female,0,No,Yes,53,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card (automatic),100.06,4533.1,Yes
C00308,Female,0,Yes,No,23,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),22.64,5596.39,Yes
C00309,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),29.75,4073.45,No
C00310,Female,0,Yes,No,16,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,106.49,2362.57,No
C00311,Male,0,No,Yes,27,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.77,2676.12,No
C00312,Female,0,No,No,49,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,97.42,3076.04,No
C00313,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,102.98,2907.34,Yes
C00314,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.55,4540.27,Yes
C00315,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,53.49,2118.41,Yes
C00316,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Bank transfer (automatic),37.44,4400.16,No
C00317,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,22.89,7789.56,No
C00318,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,92.54,3461.39,No
C00319,Female,0,No,Yes,10,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,25.37,1906.48,No
C00320,Female,1,Yes,No,32,Yes,No,Fiber optic,No internet service,No internet service,One year,Yes,Electronic check,112.47,2960.03,No
C00321,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,47.67,7455.76,No
C00322,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),97.42,8005.48,No
C00323,Female,0,Yes,Yes,60,Yes,No,DSL,No internet service,No internet service,One year,No,Credit card (automatic),23.97,7538.88,No
C00324,Female,0,Yes,Yes,61,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),71.63,2455.28,No
C00325,Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.91,3307.71,No
C00326,Male,0,Yes,No,20,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,21.0,8287.39,No
C00327,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,83.58,2764.92,Yes
C00328,Female,0,Yes,No,63,Yes,No phone service,No,Yes,No internet service,Two year,No,Credit card (automatic),112.32,1187.33,No
C00329,Female,0,No,No,55,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Electronic check,19.08,2410.72,No
C00330,Male,0,Yes,No,0,Yes,No,DSL,No internet service,No internet service,One year,Yes,Electronic check,45.04,8194.46,No
C00331,Male,0,Yes,No,20,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.36,3545.46,No
C00332,Female,0,No,Yes,21,Yes,No,DSL,No,Yes,Two year,No,Mailed check,105.13,7939.19,No
C00333,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,37.08,900.83,No
C00334,Female,0,No,Yes,3,Yes,No phone service,No,No,Yes,Two year,Yes,Electronic check,25.07,6515.68,No
C00335,Female,1,No,No,64,No,No,DSL,No internet service,No,Month-to-month,No,Credit card (automatic),18.86,809.74,No
C00336,Male,1,No,Yes,50,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),39.52,1693.16,No
C00337,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Two year,No,Bank transfer (automatic),25.13,5243.78,No
C00338,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,53.94,3703.24,No
C00339,Female,0,Yes,No,35,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),62.01,5672.73,No
C00340,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,One year,Yes,Mailed check,65.99,8274.43,No
C00341,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,32.23,465.12,Yes
C00342,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),64.4,1643.38,No
C00343,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),18.91,5448.38,Yes
C00344,Male,0,No,No,28,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,41.94,7622.34,No
C00345,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Two year,No,Credit card (automatic),54.91,6783.65,No
C00346,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,29.84,3967.07,No
C00347,Female,0,No,No,15,Yes,No phone service,No,No,No internet service,Two year,Yes,Electronic check,99.4,6341.12,Yes
C00348,Female,0,No,No,40,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,38.12,1783.08,No
C00349,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,93.49,134.46,No
C00350,Female,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Mailed check,65.39,4852.88,No
C00351,Male,0,No,No,19,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,65.97,6915.94,No
C00352,Male,0,Yes,Yes,68,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,82.52,3694.47,No
C00353,Female,1,Yes,No,35,Yes,No,No,No internet service,No,One year,Yes,Electronic check,22.43,4846.37,No
C00354,Female,0,Yes,No,57,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,25.88,3598.94,Yes
C00355,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer (automatic),50.68,4378.07,No
C00356,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),59.68,7519.03,Yes
C00357,Female,0,Yes,No,28,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,60.99,4073.58,No
C00358,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.69,81.41,No
C00359,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),18.07,6802.32,No
C00360,Female,1,Yes,No,61,Yes,No phone service,No,No,No internet service,Two year,No,Credit card (automatic),113.91,5257.48,No
C00361,Male,0,Yes,No,3,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.45,6213.2,No
C00362,Male,1,Yes,No,67,Yes,No,Fiber optic,No,No,One year,No,Credit card (automatic),42.86,7661.02,No
C00363,Female,0,No,No,50,Yes,No phone service,DSL,No,No,One year,Yes,Mailed check,108.56,2445.67,No
C00364,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,18.55,4285.04,No
C00365,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Mailed check,117.13,5128.27,No
C00366,Female,0,No,No,24,No,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.6,2947.61,Yes
C00367,Female,0,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,30.05,7194.34,No
C00368,Male,0,Yes,No,6,Yes,No phone service,No,No,Yes,Month-to-month,No,Mailed check,42.01,5934.76,No
C00369,Male,0,No,No,35,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.87,6238.76,Yes
C00370,Female,1,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,69.85,6871.52,No
C00371,Female,1,No,No,35,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.47,2207.07,Yes
C00372,Female,1,Yes,No,17,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),25.37,6342.53,No
C00373,Female,0,Yes,No,5,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),21.19,6581.43,No
C00374,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),43.68,7163.17,No
C00375,Female,0,No,No,11,Yes,No,Fiber optic,No,No,One year,No,Credit card (automatic),110.15,4161.78,No
C00376,Female,0,No,Yes,40,Yes,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),56.98,4294.54,No
C00377,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No internet service,One year,No,Credit card (automatic),94.4,850.75,No
C00378,Female,0,Yes,No,24,Yes,No phone service,DSL,No,Yes,Two year,No,Mailed check,37.02,7245.69,No
C00379,Male,0,Yes,No,52,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,24.47,4543.05,Yes
C00380,Female,0,No,No,32,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),73.43,5060.0,No
C00381,Female,1,No,No,5,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,100.21,1048.06,No
C00382,Female,0,Yes,Yes,61,Yes,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),107.85,5122.66,No
C00383,Male,0,Yes,No,65,No,No phone service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.62,374.15,No
C00384,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,47.4,7848.66,Yes
C00385,Female,1,Yes,Yes,66,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),28.95,7342.52,No
C00386,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,84.78,1666.2,No
C00387,Male,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,One year,No,Electronic check,46.04,5054.62,No
C00388,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),102.4,5130.09,No
C00389,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,78.51,6832.71,Yes
C00390,Male,0,Yes,No,37,No,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),103.89,6438.2,No
C00391,Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.67,8442.69,No
C00392,Female,0,Yes,No,67,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.17,2993.83,No
C00393,Female,0,Yes,No,58,Yes,No,DSL,No internet service,Yes,Two year,No,Credit card (automatic),47.43,1075.13,No
